time(ns)	probability	std err	MFPT (micro sec)
500.0	0.024793224263196103	0.024764057418257865	20.166800198803383
514.1414141414141	0.024793224263196103	0.024764057418257865	20.737174345840245
528.2828282828283	0.024793224263196103	0.024764057418257865	21.30754849287711
542.4242424242424	0.024793224263196103	0.024764057418257865	21.87792263991397
556.5656565656566	0.024793224263196103	0.024764057418257865	22.448296786950838
570.7070707070707	0.024793224263196103	0.024764057418257865	23.0186709339877
584.8484848484849	0.024793224263196103	0.024764057418257865	23.58904508102456
598.989898989899	0.024793224263196103	0.024764057418257865	24.159419228061424
613.1313131313132	0.024793224263196103	0.024764057418257865	24.729793375098293
627.2727272727273	0.024793224263196103	0.024764057418257865	25.300167522135155
641.4141414141415	0.024793224263196103	0.024764057418257865	25.870541669172017
655.5555555555555	0.024794581262721233	0.02476494410798845	26.43946871331868
669.6969696969697	0.02479510293054248	0.024765465775685124	27.00924338055643
683.8383838383838	0.02479510293054248	0.024765465775685124	27.57957431166923
697.9797979797979	0.02479510293054248	0.024765465775685124	28.149905242782033
712.1212121212121	0.02479510293054248	0.024765465775685124	28.720236173894843
726.2626262626263	0.02479510293054248	0.024765465775685124	29.290567105007653
740.4040404040404	0.02479510293054248	0.024765465775685124	29.860898036120453
754.5454545454545	0.03728535490608168	0.021456423395449058	20.237046326797316
768.6868686868687	0.03728535490608168	0.021456423395449058	20.616321626094724
782.8282828282829	0.03728535490608168	0.021456423395449058	20.995596925392128
796.969696969697	0.03728535490608168	0.021456423395449058	21.374872224689533
811.1111111111111	0.03744965722793309	0.02131382250549198	21.658705877449698
825.2525252525253	0.03744965722793309	0.02131382250549198	22.036317187890916
839.3939393939394	0.03744965722793309	0.02131382250549198	22.41392849833213
853.5353535353536	0.03744965722793309	0.02131382250549198	22.791539808773347
867.6767676767677	0.03744965722793309	0.02131382250549198	23.16915111921456
881.8181818181818	0.037462628463868726	0.02130257785624806	23.538609488350815
895.959595959596	0.037462628463868726	0.02130257785624806	23.916090052883362
910.1010101010102	0.037462628463868726	0.02130257785624806	24.29357061741591
924.2424242424242	0.037462628463868726	0.02130257785624806	24.671051181948453
938.3838383838383	0.037462628463868726	0.02130257785624806	25.048531746480993
952.5252525252525	0.037462628463868726	0.02130257785624806	25.42601231101354
966.6666666666667	0.037462628463868726	0.02130257785624806	25.803492875546088
980.8080808080808	0.037462628463868726	0.02130257785624806	26.18097344007863
