time(ns)	probability	std err	MFPT (micro sec)
120.0	0.008861064909567262	0.00886081820887688	13.542390358797213
121.65829145728644	0.008861064909567262	0.00886081820887688	13.72953394415748
123.31658291457286	0.008861064909567262	0.00886081820887688	13.916677529517742
124.9748743718593	0.008861064909567262	0.00886081820887688	14.103821114878006
126.63316582914572	0.008861503321464006	0.008860599017161623	14.290257672467327
128.29145728643215	0.008861503321464006	0.008860599017161623	14.47739199913059
129.9497487437186	0.008861503321464006	0.008860599017161623	14.664526325793853
131.60804020100502	0.01920725650954761	0.009688441551717088	6.851995761892638
133.26633165829145	0.01920725650954761	0.009688441551717088	6.938332478250965
134.9246231155779	0.01920725650954761	0.009688441551717088	7.0246691946092925
136.58291457286433	0.019207256514833248	0.009688441554944085	7.1110059090107445
138.24120603015075	0.023637816726260003	0.012090026705995826	5.848306873306712
139.8994974874372	0.023637816726260003	0.012090026705995826	5.918461045178441
141.55778894472363	0.023637816726260003	0.012090026705995826	5.988615217050167
143.21608040201005	0.023637816726260003	0.012090026705995826	6.0587693889218945
144.87437185929647	0.023637817115194814	0.012090026966671866	6.128923459948788
146.53266331658293	0.023637817115194814	0.012090026966671866	6.1990776306662045
148.19095477386935	0.023637817115194814	0.012090026966671866	6.2692318013836195
149.84924623115577	0.023637817115194814	0.012090026966671866	6.339385972101036
151.5075376884422	0.023637817115194814	0.012090026966671866	6.409540142818451
153.16582914572865	0.023637817115194814	0.012090026966671866	6.479694313535868
154.82412060301507	0.023637817115194814	0.012090026966671866	6.5498484842532845
156.4824120603015	0.023637817115194814	0.012090026966671866	6.620002654970699
158.14070351758795	0.02363781711651622	0.012090026967076235	6.690156825314122
159.79899497487438	0.02363781711783763	0.012090026967480606	6.760310995649697
161.4572864321608	0.023637823968023514	0.012090020271515456	6.830463186906503
163.11557788944725	0.0236378308182094	0.012090013575550477	6.900615337503439
164.77386934673368	0.023637831012016105	0.01209001370568635	6.970769410398619
166.4321608040201	0.023637831012016105	0.01209001370568635	7.040923539871979
168.09045226130655	0.023637834437109043	0.012090010357703934	7.111076638958995
169.74874371859298	0.023637834437109043	0.012090010357703934	7.18123075826711
171.4070351758794	0.023637834448341024	0.012090010361141075	7.251384874129588
173.06532663316582	0.028810711042382826	0.014532835823861055	6.006978667710529
174.72361809045225	0.028810711042382826	0.014532835823861055	6.064536825676397
176.3819095477387	0.028810711042382826	0.014532835823861055	6.122094983642264
178.04020100502512	0.03841403794183399	0.019377355373575624	4.6347692287546325
179.69849246231155	0.03841403794183399	0.019377355373575624	4.677938120809079
181.356783919598	0.03841403794183399	0.019377355373575624	4.721107012863525
183.01507537688443	0.04100047623885489	0.0210563040515795	4.463730477438862
184.67336683417085	0.043586914535875786	0.022904875146568224	4.236899280451906
186.3316582914573	0.043586914535875786	0.022904875146568224	4.27494490664372
187.98994974874373	0.043586914535875786	0.022904875146568224	4.312990532835532
189.64824120603015	0.043586914535875786	0.022904875146568224	4.351036159027346
191.3065326633166	0.04358691796096873	0.02290487188783542	4.389081440321796
