time(ps)	Q
2300.0	0.95106024
2320.0	0.9515174
2340.0	0.92353576
2360.0	0.9342374
2380.0	0.92922544
2400.0	0.9238013
2420.0	0.94926846
2440.0	0.9284814
2460.0	0.92252016
2480.0	0.9374089
2500.0	0.9350093
2520.0	0.9429776
2540.0	0.9345124
2560.0	0.9119875
2580.0	0.9168937
2600.0	0.902371
2620.0	0.9290853
2640.0	0.91091293
2660.0	0.92475855
2680.0	0.9381108
2700.0	0.91442555
2720.0	0.9245768
2740.0	0.9282963
2760.0	0.92799264
2780.0	0.9238863
2800.0	0.9199202
2820.0	0.9225149
2840.0	0.922321
2860.0	0.9374481
2880.0	0.9395429
2900.0	0.9258678
2920.0	0.938258
2940.0	0.92485905
2960.0	0.93596745
2980.0	0.9372512
3000.0	0.9405003
3020.0	0.9285987
3040.0	0.9312731
3060.0	0.9408979
3080.0	0.93276733
3100.0	0.9247077
3120.0	0.9280077
3140.0	0.9317504
3160.0	0.9306996
3180.0	0.9186761
3200.0	0.9281376
3220.0	0.9119193
3240.0	0.9162183
3260.0	0.8999319
3280.0	0.9144941
3300.0	0.8854105
3320.0	0.88525987
3340.0	0.8999107
3360.0	0.89491206
3380.0	0.8868602
3400.0	0.888028
3420.0	0.9050372
3440.0	0.90861857
3460.0	0.8947245
3480.0	0.9004926
3500.0	0.92120117
3520.0	0.89660335
3540.0	0.8920887
3560.0	0.89696467
3580.0	0.8958868
3600.0	0.8974118
3620.0	0.9057889
3640.0	0.9079538
3660.0	0.91026616
3680.0	0.8957618
3700.0	0.9160067
3720.0	0.90575165
3740.0	0.9073937
3760.0	0.8904192
3780.0	0.89817315
3800.0	0.8985531
3820.0	0.8955908
3840.0	0.9142951
3860.0	0.9035303
3880.0	0.9248512
3900.0	0.9129821
3920.0	0.91804206
3940.0	0.91297543
3960.0	0.9000239
3980.0	0.8971398
4000.0	0.9202654
4020.0	0.9173564
4040.0	0.92188364
4060.0	0.91375256
4080.0	0.90410894
4100.0	0.9177659
4120.0	0.9113055
4140.0	0.8954556
4160.0	0.9122867
4180.0	0.8974624
4200.0	0.89876926
4220.0	0.8983881
4240.0	0.894577
4260.0	0.90838605
4280.0	0.8990752
4300.0	0.8970307
4320.0	0.901617
4340.0	0.89865345
4360.0	0.90454215
4380.0	0.8856052
4400.0	0.8956053
4420.0	0.8934142
4440.0	0.9008334
4460.0	0.8979404
4480.0	0.8776005
4500.0	0.89576703
4520.0	0.88808495
4540.0	0.8858371
4560.0	0.8679497
4580.0	0.87798077
4600.0	0.84222245
4620.0	0.8327157
4640.0	0.83734965
4660.0	0.8432196
4680.0	0.8433432
4700.0	0.8512998
4720.0	0.83671254
4740.0	0.8435369
4760.0	0.86261696
4780.0	0.8305037
4800.0	0.8649857
4820.0	0.85426694
4840.0	0.8691781
4860.0	0.81807476
4880.0	0.8527411
4900.0	0.83672893
4920.0	0.8279701
4940.0	0.847028
4960.0	0.8538286
4980.0	0.8411268
5000.0	0.83529675
5020.0	0.8426805
5040.0	0.81210345
5060.0	0.8177669
5080.0	0.8406789
5100.0	0.8118487
5120.0	0.83340603
5140.0	0.8365698
5160.0	0.8330886
5180.0	0.8850403
5200.0	0.83942133
5220.0	0.84588325
5240.0	0.85645163
5260.0	0.83479744
5280.0	0.8405939
5300.0	0.8165806
5320.0	0.84063226
5340.0	0.84594864
5360.0	0.86062586
5380.0	0.83484614
5400.0	0.8416737
5420.0	0.8245151
5440.0	0.8290731
5460.0	0.8496062
5480.0	0.8415533
5500.0	0.8307644
5520.0	0.84005857
5540.0	0.8486237
5560.0	0.8299486
5580.0	0.8447898
5600.0	0.8363515
5620.0	0.7974973
5640.0	0.8061237
5660.0	0.8239089
5680.0	0.8179422
5700.0	0.80630493
5720.0	0.7773034
5740.0	0.76160103
5760.0	0.7434772
5780.0	0.7632772
5800.0	0.74192077
5820.0	0.74875927
5840.0	0.7185702
5860.0	0.7094011
5880.0	0.70488405
5900.0	0.7146082
5920.0	0.74658203
5940.0	0.71394974
5960.0	0.7142108
5980.0	0.7536068
6000.0	0.7531763
6020.0	0.7373311
6040.0	0.735241
6060.0	0.75128174
6080.0	0.7139977
6100.0	0.7148837
6120.0	0.692168
6140.0	0.71675867
6160.0	0.73114395
6180.0	0.7411845
6200.0	0.70551246
6220.0	0.7425105
6240.0	0.727128
6260.0	0.71187824
6280.0	0.70981556
6300.0	0.72228664
6320.0	0.75047046
6340.0	0.7450646
6360.0	0.71310246
6380.0	0.73150504
6400.0	0.7130086
6420.0	0.7739379
6440.0	0.7344247
6460.0	0.72827893
6480.0	0.71214145
6500.0	0.734186
6520.0	0.72003347
6540.0	0.75389475
6560.0	0.7245175
6580.0	0.76095283
6600.0	0.67998856
6620.0	0.67797756
6640.0	0.6648982
6660.0	0.64754957
6680.0	0.66193026
6700.0	0.68259776
6720.0	0.6969822
6740.0	0.6846068
6760.0	0.67282903
6780.0	0.6572258
6800.0	0.6908252
6820.0	0.73977524
6840.0	0.7354292
6860.0	0.7285312
6880.0	0.7436161
6900.0	0.70798653
6920.0	0.6772645
6940.0	0.7057341
6960.0	0.7219469
6980.0	0.7033822
7000.0	0.66707313
7020.0	0.6870518
7040.0	0.6856719
7060.0	0.6916268
7080.0	0.6700034
7100.0	0.67660654
7120.0	0.6564846
7140.0	0.64056176
7160.0	0.63973194
7180.0	0.6646801
7200.0	0.68253803
7220.0	0.6965435
7240.0	0.74193937
7260.0	0.7010952
7280.0	0.7560564
7300.0	0.76124793
7320.0	0.75992584
7340.0	0.7272966
7360.0	0.75880885
7380.0	0.7538772
7400.0	0.747298
7420.0	0.7147813
7440.0	0.7028543
7460.0	0.7583537
7480.0	0.7045603
7500.0	0.6938538
7520.0	0.6992098
7540.0	0.763631
7560.0	0.7402442
7580.0	0.72841716
7600.0	0.70059
7620.0	0.73136073
7640.0	0.71993977
7660.0	0.73364174
7680.0	0.67935246
7700.0	0.71489006
7720.0	0.6831461
7740.0	0.6692103
7760.0	0.6984358
7780.0	0.6729861
7800.0	0.68089557
7820.0	0.68953395
7840.0	0.6754376
7860.0	0.6373195
7880.0	0.6675749
7900.0	0.6272044
7920.0	0.63628185
7940.0	0.658056
7960.0	0.6478093
7980.0	0.62222236
8000.0	0.6198739
8020.0	0.6210712
8040.0	0.599375
8060.0	0.60423535
8080.0	0.6213138
8100.0	0.63481337
8120.0	0.60712624
8140.0	0.6687367
8160.0	0.6548025
8180.0	0.6804071
8200.0	0.6823289
8220.0	0.69423026
8240.0	0.69223624
8260.0	0.70310116
8280.0	0.66980964
8300.0	0.668547
8320.0	0.6955175
8340.0	0.66380113
8360.0	0.6449213
8380.0	0.65483886
8400.0	0.68578416
8420.0	0.6777009
8440.0	0.6972089
8460.0	0.7027752
8480.0	0.6877561
8500.0	0.6987869
8520.0	0.69652784
8540.0	0.7038634
8560.0	0.70598584
8580.0	0.7065871
8600.0	0.7094491
8620.0	0.68824524
8640.0	0.72293735
8660.0	0.65946776
8680.0	0.66214347
8700.0	0.68043023
8720.0	0.67772096
8740.0	0.6640223
8760.0	0.6618508
8780.0	0.6920228
8800.0	0.6905187
8820.0	0.6363804
8840.0	0.6839038
8860.0	0.6637189
8880.0	0.68221784
8900.0	0.65018064
8920.0	0.64776117
8940.0	0.63124
8960.0	0.6373506
8980.0	0.61683464
9000.0	0.6452178
9020.0	0.6341616
9040.0	0.64977103
9060.0	0.6622933
9080.0	0.67065626
9100.0	0.6382059
9120.0	0.64359623
9140.0	0.6520455
9160.0	0.63829666
9180.0	0.6759852
9200.0	0.65183294
9220.0	0.67479503
9240.0	0.6497246
9260.0	0.6741587
9280.0	0.6755048
9300.0	0.6674281
9320.0	0.64458966
9340.0	0.67140526
9360.0	0.66244876
9380.0	0.6641929
9400.0	0.643946
9420.0	0.6479033
9440.0	0.67269063
9460.0	0.6292043
9480.0	0.6311514
9500.0	0.68746847
9520.0	0.65040296
9540.0	0.6898026
9560.0	0.6743728
9580.0	0.6624657
9600.0	0.6715358
9620.0	0.68686116
9640.0	0.71202374
9660.0	0.7027203
9680.0	0.69622356
9700.0	0.6876317
9720.0	0.65710235
9740.0	0.70055145
9760.0	0.7064625
9780.0	0.671702
9800.0	0.65129787
9820.0	0.6515924
9840.0	0.63654035
9860.0	0.6317244
9880.0	0.6611872
9900.0	0.63896215
9920.0	0.6500362
9940.0	0.62208676
9960.0	0.6077566
9980.0	0.616681
10000.0	0.63219106
10020.0	0.6446479
10040.0	0.65013075
10060.0	0.667346
10080.0	0.67580897
10100.0	0.6771912
10120.0	0.6789003
10140.0	0.6857349
10160.0	0.6695333
10180.0	0.64516884
10200.0	0.6679081
10220.0	0.6613162
10240.0	0.65215003
10260.0	0.67397296
10280.0	0.6699279
10300.0	0.64373434
10320.0	0.6780496
10340.0	0.68559617
10360.0	0.69338536
10380.0	0.70796984
10400.0	0.6971585
10420.0	0.66236806
10440.0	0.6659259
10460.0	0.6802353
10480.0	0.6951908
10500.0	0.6716008
10520.0	0.66300964
10540.0	0.6806495
10560.0	0.65547895
10580.0	0.65132964
10600.0	0.66411096
10620.0	0.6433832
10640.0	0.65519613
10660.0	0.65389365
10680.0	0.63052404
10700.0	0.64571327
10720.0	0.66102546
10740.0	0.6549763
10760.0	0.639255
10780.0	0.6467091
10800.0	0.66742307
10820.0	0.65943646
10840.0	0.6256039
10860.0	0.609642
10880.0	0.622005
10900.0	0.63895196
10920.0	0.6626075
10940.0	0.62901443
10960.0	0.629071
10980.0	0.65198064
11000.0	0.6370868
11020.0	0.6310288
11040.0	0.6437118
11060.0	0.6456974
11080.0	0.595965
11100.0	0.63702357
11120.0	0.6361583
11140.0	0.6451325
11160.0	0.6215039
11180.0	0.6025863
11200.0	0.5830308
11220.0	0.6047648
11240.0	0.5968275
11260.0	0.6066478
11280.0	0.6529522
11300.0	0.63405704
11320.0	0.60158056
11340.0	0.61220676
11360.0	0.5997808
11380.0	0.6027027
11400.0	0.6030317
11420.0	0.5977277
11440.0	0.60649145
11460.0	0.6250334
11480.0	0.6190439
11500.0	0.63075286
11520.0	0.63654953
11540.0	0.6010721
11560.0	0.62178946
11580.0	0.6276037
11600.0	0.6313589
11620.0	0.62094265
11640.0	0.62172085
11660.0	0.6178244
11680.0	0.6415366
11700.0	0.63566196
11720.0	0.6347884
11740.0	0.62588894
11760.0	0.63781804
11780.0	0.6112976
11800.0	0.60917187
11820.0	0.6080059
11840.0	0.6178668
11860.0	0.6095983
11880.0	0.6334452
11900.0	0.6150285
11920.0	0.6211702
11940.0	0.5992962
11960.0	0.609587
11980.0	0.60455906
12000.0	0.5900415
12020.0	0.6186941
12040.0	0.6062231
12060.0	0.5909007
12080.0	0.5801511
12100.0	0.5655648
12120.0	0.5807135
12140.0	0.57636243
12160.0	0.61403054
12180.0	0.5831488
12200.0	0.5861586
12220.0	0.5978676
12240.0	0.57972896
12260.0	0.59746087
12280.0	0.6004498
12300.0	0.5991847
12320.0	0.6142567
12340.0	0.6021281
12360.0	0.6004146
12380.0	0.5967419
12400.0	0.5982362
12420.0	0.5736112
12440.0	0.54629606
12460.0	0.5576734
12480.0	0.5374349
12500.0	0.5610506
12520.0	0.5723504
12540.0	0.5608394
12560.0	0.52132976
12580.0	0.5425091
12600.0	0.5431017
12620.0	0.5449562
12640.0	0.53326523
12660.0	0.5429005
12680.0	0.53333884
12700.0	0.54685473
12720.0	0.5608662
12740.0	0.58488345
12760.0	0.5918005
12780.0	0.60216236
12800.0	0.5999436
12820.0	0.58203703
12840.0	0.58207715
12860.0	0.57142603
12880.0	0.5410762
12900.0	0.55338407
12920.0	0.5749038
12940.0	0.53856075
12960.0	0.53472847
12980.0	0.54606557
13000.0	0.5384381
13020.0	0.55803084
13040.0	0.556155
13060.0	0.54521966
13080.0	0.55306876
13100.0	0.5615986
13120.0	0.5749079
13140.0	0.54176986
13160.0	0.53404677
13180.0	0.52968806
13200.0	0.55562663
13220.0	0.55429596
13240.0	0.57737166
13260.0	0.5556335
13280.0	0.5472727
13300.0	0.54012287
13320.0	0.5199063
13340.0	0.49718103
13360.0	0.52216095
13380.0	0.510751
13400.0	0.5124144
13420.0	0.5243751
13440.0	0.5189113
13460.0	0.52147657
13480.0	0.5148267
13500.0	0.5221309
13520.0	0.5487628
13540.0	0.5469848
13560.0	0.52164084
13580.0	0.52340883
13600.0	0.540582
13620.0	0.5423219
13640.0	0.5453052
13660.0	0.5399653
13680.0	0.53420544
13700.0	0.52538085
13720.0	0.51947486
13740.0	0.53459054
13760.0	0.515321
13780.0	0.5301801
13800.0	0.5211722
13820.0	0.52231747
13840.0	0.51861835
13860.0	0.512364
13880.0	0.49741763
13900.0	0.4851372
13920.0	0.5133124
13940.0	0.49178612
13960.0	0.48466384
13980.0	0.4816849
14000.0	0.5151615
14020.0	0.5305922
14040.0	0.52686435
14060.0	0.5248762
14080.0	0.5360202
14100.0	0.5071915
14120.0	0.5291033
14140.0	0.51057404
14160.0	0.51024514
14180.0	0.5325936
14200.0	0.54449916
14220.0	0.54037064
14240.0	0.54160345
14260.0	0.54247975
14280.0	0.5460262
14300.0	0.53814113
14320.0	0.53281224
14340.0	0.52264506
14360.0	0.5138676
14380.0	0.5268698
14400.0	0.5219649
14420.0	0.5268459
14440.0	0.5188486
14460.0	0.53248465
14480.0	0.5338649
14500.0	0.5323417
14520.0	0.52957267
14540.0	0.5338785
14560.0	0.53436273
14580.0	0.5367903
14600.0	0.5344794
14620.0	0.5305717
14640.0	0.5182684
14660.0	0.5187816
14680.0	0.5255122
14700.0	0.508096
14720.0	0.5105125
14740.0	0.5053145
14760.0	0.5038746
14780.0	0.49536315
14800.0	0.49857387
14820.0	0.4864119
14840.0	0.5016858
14860.0	0.50932705
14880.0	0.5284331
14900.0	0.49888164
14920.0	0.4956922
14940.0	0.49472985
14960.0	0.51604503
14980.0	0.50121206
15000.0	0.49287853
15020.0	0.4839971
15040.0	0.4906744
15060.0	0.48655072
15080.0	0.5101525
15100.0	0.5071937
15120.0	0.4881211
15140.0	0.48359117
15160.0	0.46629763
15180.0	0.46051806
15200.0	0.46720496
15220.0	0.44900522
15240.0	0.4368447
15260.0	0.43836272
15280.0	0.42881078
15300.0	0.44059372
15320.0	0.4417812
15340.0	0.4570494
15360.0	0.41937572
15380.0	0.4511995
15400.0	0.44220442
15420.0	0.4379009
15440.0	0.43964982
15460.0	0.43986213
15480.0	0.4342562
15500.0	0.43421048
15520.0	0.43780926
