TIC1	TIC2
-0.8358166497121133	-0.538110199852446
-0.784613730937176	-0.5000414990746824
-0.8433255713237899	-0.6811672006269885
-0.896614502482899	-0.8420147733390579
-0.8417308734438473	-0.7138034863109546
-0.7970788563063435	-0.6360732077389946
-0.8138424377932288	-0.8275697770173945
-0.8456385688323984	-0.7904133396955851
-0.8741984756654309	-0.5826130609208974
-0.8517670909566128	-0.8059809586876157
-0.8467717471717157	-0.4434568337379372
-0.8631537548260398	-0.5088717546263423
-0.8774783665596714	-0.557753814034713
-0.8246414398360694	-0.7259219152744227
-0.8384556903224575	-0.7838118806391297
-0.8366084391509748	-0.5954784415232743
-0.845252386744644	-0.7177021058503752
-0.7936623398848878	-0.707772651845882
-0.8252173565259904	-0.537273015332983
-0.8059121158687902	-0.7445740398628753
-0.8474561690740674	-0.5509735659946603
-0.8414274861384936	-0.735215599893082
-0.8857611210279851	-0.7683731776895497
-0.8601523333357766	-0.6220378662293973
-0.8599043966008787	-0.7539451133215134
-0.8428146754812266	-0.7241014558879662
-0.859493551550035	-0.7419124170325246
-0.883132268620689	-0.5329612092537188
-0.8786495388917017	-0.7385882629317821
-0.8708968315542326	-0.7344081112756735
-0.8676875710117378	-0.6820843923438622
-0.8589677916622775	-0.7465008229867629
-0.87235517294756	-0.6378240421554562
-0.8267485116889066	-0.7440201460147398
-0.8531137556092365	-0.6968952733592029
-0.8175984355682033	-0.5177085453391999
-0.8659540763628444	-0.6460406914641967
-0.8443554921300501	-0.7773837131468158
-0.827781866332868	-0.794724441094457
-0.8539175537639279	-0.627946182813329
-0.8369350914979389	-0.7587968438136709
-0.8765609696987404	-0.7868142281741821
-0.8635634456849607	-0.6652368523956171
-0.853279481899735	-0.775854223917967
-0.843398156354438	-0.5912534634480715
-0.9215708982315812	-0.6033679726352238
-0.8732538246178578	-0.7827215194945396
-0.8720856480074428	-0.8009879100831205
-0.89655010631122	-0.6757987465194291
-0.7789867900369309	-0.559469324180353
-0.8526008940196664	-0.6457064540583611
-0.862233280850833	-0.6426521781933268
-0.8685057661877554	-0.6237978905302397
-0.84453920145072	-0.864102814117574
-0.838898616855122	-0.5392755081182098
-0.8907885929400411	-0.6226393806442714
-0.8602402382884137	-0.6217970080801419
-0.8668722721535569	-0.7369404510438406
-0.8816552585928803	-0.5454147649318075
-0.8450562055953587	-0.3849742163089435
-0.7892812485063978	-0.4216312406585654
-0.8647208231934328	-0.5065163441355685
-0.8998780408598186	-0.5977531905761694
-0.8787988066006973	-0.5935257727394418
-0.8548000687859082	-0.5835397418462519
-0.8226918231672447	-0.5375998825841011
-0.8472777043513369	-0.5254236902648268
-0.8478850510414739	-0.6317971675872867
-0.8498098302328104	-0.7510601840189964
-0.8320839263511042	-0.39677921077842654
-0.8667022986278976	-0.5981418175672011
-0.8770069199447272	-0.5872258748997297
-0.8427275127677534	-0.5712805477676721
-0.8476784990568624	-0.663138569106195
-0.8300321208184198	-0.3701655844674415
-0.8791158476979077	-0.5572760699470138
-0.8390380979703141	-0.3709388564787491
-0.8558589359687214	-0.6659368181478325
-0.8924913291144126	-0.4892647743987539
-0.845259347112782	-0.6289434801435627
-0.8474384401693439	-0.5910297429370254
-0.8646125389564753	-0.5783874242222788
-0.8518584101348026	-0.44211118081660683
-0.844293770676987	-0.4624397211996141
-0.7958822046746601	-0.5201832930972203
-0.8490999978760564	-0.6707297213904893
-0.8271221061155779	-0.6831619539001006
-0.8766507606226702	-0.6431401656949567
-0.8377388208268559	-0.5579942795157813
-0.8872893730191381	-0.3798749371516241
-0.8382184883013613	-0.8842849745822401
-0.8860371891539655	-0.5231153182517398
-0.8107219492129334	-0.6354441951978065
-0.8338883803285355	-0.8536623206963643
-0.8748805458013575	-0.5744332075473475
-0.8157586796332518	-0.6511363970449064
-0.828682745582887	-0.5797577042845603
-0.8798828257244808	-0.6500899274444472
-0.8694840809437436	-0.5926376852466338
-0.8548150299909272	-0.579742744275719
-0.8503737900614456	-0.5639099976776861
-0.8436133401794146	-0.6415718141401485
-0.8905368932498334	-0.584987249904779
-0.8321770135832574	-0.686490637078294
-0.8418520661809243	-0.623206734277201
-0.8362886380771786	-0.5189878527322858
-0.8587882818369722	-0.7236426752212113
-0.8499198590949899	-0.6164530213275536
-0.8424402248494771	-0.8495778009253074
-0.8435022744868089	-0.7373619621972152
