TIC1	TIC2
0.8324177001448765	-0.6794002760977271
0.7860772893872656	-0.5827785148196085
0.7979246178935355	-0.8174652587588618
0.7673824259304918	-0.7931473506990585
0.6618373873908633	-0.957653446096991
0.6353766597110523	-0.9093417518899898
0.5466996357371923	-1.1635160622165408
0.3203772266152294	-1.400448908462888
0.30604898315347295	-1.1225801268298596
0.3158190415475113	-1.1811680554158812
0.4010096181309435	-1.196939216033229
-0.20002030974426876	-2.0643115245033954
-0.10148362753747486	-1.8153602268254687
-0.06735195253590032	-1.9081994608961885
-0.07874957430077756	-1.8038271814330926
-0.17251331047397445	-1.8954206282873436
-0.3236214547486371	-1.8953436145792217
-0.3319111660879086	-2.034413277023159
-0.20974890466419494	-1.9443833285728758
-0.23500164197132722	-1.9084667547556045
-0.30542987827187273	-1.9009593667047078
-0.25463566242466396	-1.936565389898874
-0.38403746129328464	-1.9665159361176272
-0.5953497782282002	-1.6080086999149579
-0.6407718706884458	-1.7613869523240986
-0.6321075616355447	-1.6876752910193034
-0.8109352669161769	-1.7020630301655792
-0.682500996520472	-1.7493196150476038
-0.9649927083619319	-1.3346181217697435
-1.0833088159665558	-1.332563546633743
-0.9442780903718937	-1.3484263960863245
-1.0849525727204634	-1.3939971927948065
-1.1754889463206162	-1.1263311237720686
-0.911225413110281	-1.3838094468678044
-0.9839644301619912	-1.3423353542692595
-1.228645934435848	-0.9500910816370549
-1.0488293740687813	-1.286991887606277
-1.1614461230434445	-1.2216928219294019
-1.1610516716617476	-1.1781062762336916
-1.0839582885911163	-1.392432790333988
-1.4518458983778264	-0.8556154790058059
-1.4202788527455108	-1.4097458935788012
-1.4293490387429646	-1.1578106316041428
-1.5697979613625508	-1.0915786895208868
-1.4973066897534921	-1.2806330243875053
-1.606255016761108	-0.9691419027771104
-1.6994423660462021	-1.2549164038846925
-1.7020307822907736	-1.5051273715702642
-1.7716229268368915	-1.5244888553365996
