TIC1	TIC2
0.03160026588914751	0.4454203237243081
0.060514873807001136	0.4133629483955534
0.005795881282571122	0.3243383314084459
0.11787600787861284	0.39693144435230815
0.27570471817539577	0.5790312407881857
0.2907531893883523	0.6079548061524749
0.3105136624290105	0.607587817532568
0.19314288142347932	0.5703963845525051
0.12446697617140381	0.5839080275917574
0.49999681665253504	0.6042283630756435
0.45358109235649485	0.5842291221000839
0.43696768048468687	0.59495047728282
0.29281543490170375	0.5900798218679433
0.5156742637355365	0.4900283780495962
0.8280939656700737	0.5110834438038394
0.659359470077315	0.15144396724419562
0.5858013170830438	0.25524825322940614
0.7779924729857375	0.2569609731344142
0.5513761030174481	0.198518690229011
0.5439885761677089	0.2595820125538302
0.7153933884036675	0.19096631351825705
0.7048321883142851	0.13879969364432615
0.6717003816593874	0.17236138718823754
0.4712293452976732	0.16762237742958222
0.2196838755957946	0.3942341248453376
0.42640858726809905	0.7553171025223849
0.44821477841661855	0.6274024892964057
0.7481078539923203	0.5293028579507146
0.8187177300577114	0.6941300020975082
0.9180607724406136	0.6442450008217729
0.8195620626439525	0.6545601506101477
0.8511042028524416	0.6055081849983676
0.7606126931601024	0.6587587240026717
0.7155989136234602	0.6104053981497595
0.8018264824213478	0.7891468337538513
0.9171684241246867	0.6388810101653962
0.7460547911344972	0.7339488512157445
1.0912364295356343	0.6775247544411916
0.4775258911471361	0.6051287797243983
0.6266282500262632	0.6327967557177073
0.5644373839443315	0.5895046190208864
0.9756505994022866	0.7899903152866243
0.8309391093169094	0.7122900349699602
0.8868424094295922	0.607559616214101
0.9087943367817695	0.7407824534520623
0.9421574936982854	0.7106587085402323
0.8745862709350687	0.6895868976974627
0.8940788826043606	0.6947506645692844
0.9713412515444578	0.6199527405093812
0.9372506106330089	0.5832120568128515
0.568046495123373	0.7537657171922847
0.5106280407191476	0.7078036643550235
0.8425557291016389	0.7285672259815607
0.8380510984189264	0.8164180489710914
0.9784428092458975	0.7788731991902448
0.7433754562142988	0.8237198312868504
0.8686759726098073	0.9351663618500689
0.6797806695674377	0.7276903138765456
1.0166067070591753	0.8709541321314856
1.0755669695408552	0.6766390186826489
0.9682988248539	0.7474939915637175
0.9977273475144419	0.7549220953963841
1.03573029514268	0.7547109064474176
1.106337375726127	0.5992104955080052
1.2258016664324376	0.7494059925011534
0.9368369638183415	0.7516866477406706
0.861853470253317	0.6261133391809403
1.0970481813122035	0.642461534232986
1.1788151007852354	0.7782189999944069
1.097902758151958	0.6512824979847586
1.0908478889606283	0.7113735275545718
0.9213788926593266	0.5351817907327439
1.1787855902467974	0.6218716709574706
1.1357212527982148	0.5714496050720216
1.1355781751569336	0.6504973617240883
0.9942757577317117	0.7447443734668762
1.2134002536348332	0.7207083261077658
1.1062357364995317	0.7943213786098837
1.0734326311980327	1.0149766101387412
1.2899085117740103	0.6697943956306642
1.2746453987605664	0.8227076476490979
1.226503342785958	0.9376927087424004
1.1946884701136833	0.7937807315326675
1.2403268100384466	0.6390329694390129
1.2237550622481677	0.5961853675427642
0.9953922930961645	0.7149610186208589
1.1990504202640127	0.7652188859531986
1.2531900028239042	0.4841564830292843
1.150839140600103	0.5670498046568712
1.2085524848305775	0.6292187329220691
1.1524336219722775	0.5906583268729869
1.2927841506690916	0.7402232288876849
1.2211362869548386	0.4488664568166155
1.1751231392603374	0.4719367138869564
1.2042174356141115	0.3625295409976111
1.1941105836351618	0.2639700872590155
1.2953420107268327	0.2557482109036554
1.3146969481022783	0.23235843570567968
1.391032078802829	0.4115335555580959
1.2434445304340394	0.2977037593703142
1.299771357566287	0.6338553333392742
1.3049172600561612	0.43091317239692073
1.2048469183144526	0.6057888320967579
1.2155592861107472	0.5712432810841224
1.2374621926590206	0.6041328262644534
1.2300095770645658	0.5299182096890062
1.3141705968476738	0.6242799789086035
1.2740694787247913	0.5937378717761459
1.2859387628282006	0.6021719410223162
1.2070698278207226	0.5377353133427981
1.348026759667019	0.49487998191079374
1.360921830301035	0.3564393230541803
1.3643541854194752	0.39887854260497213
1.339136077472643	0.3476526093688848
1.2926126482336275	0.4346262766831033
1.2684571078891795	0.4323611463588221
1.2738943774917253	0.6525755856484519
1.1831853054620203	0.7115204989841573
1.4061342392324099	0.5479578231646886
